,Timestamp,Provider,Plant,Actual Vol [Kg],Expected Vol [Kg]
55778,2022/01,Provider_6,Plant_22,20303,"20727,13"
55779,2022/01,Provider_7,Plant_22,28768,"28941,12"
55780,2022/01,Provider_8,Plant_22,1042,1044
55781,2022/01,Provider_9,Plant_22,46823,"49469,26"
55782,2022/01,Provider_10,Plant_22,2385,"2120,76"
55783,2022/01,Provider_34,Plant_22,12168,"10324,16"
55784,2022/01,Provider_14,Plant_22,44284,"44986,4"
55785,2022/01,Provider_15,Plant_22,2042,"2080,25"
55786,2022/01,Provider_33,Plant_22,47809,"45529,955"
55787,2022/01,Provider_19,Plant_22,92982,"98316,584"
55788,2022/01,Provider_20,Plant_22,276207,"272441,828"
55789,2022/01,Provider_21,Plant_22,198947,"178785,877"
55790,2022/01,Provider_22,Plant_22,101495,"101404,508"
55791,2022/01,Provider_24,Plant_22,1220,"1076,71"
55792,2022/01,Provider_25,Plant_22,129131,"130372,5"
55793,2022/01,Provider_27,Plant_22,90779,"91320,11"
55794,2022/01,Provider_28,Plant_22,18455,"13119,72"
55795,2022/01,Provider_29,Plant_22,28003,"27651,024"
55796,2022/01,Provider_30,Plant_22,40867,"38945,165"
55797,2022/01,Provider_35,Plant_22,6369,6369
55798,2022/01,Provider_31,Plant_22,188908,"191878,051"
55799,2022/01,Provider_32,Plant_22,4435,"4725,12"
55828,2022/02,Provider_2,Plant_4,859603,"783667,01"
55829,2022/02,Provider_3,Plant_4,1709838,"1486681,184"
55830,2022/02,Provider_4,Plant_4,376107,"657174,14"
55831,2022/02,Provider_5,Plant_4,2343375,"2494098,189"
55832,2022/02,Provider_6,Plant_4,133558,"126666,209"
55833,2022/02,Provider_7,Plant_4,708732,"708693,386"
55834,2022/02,Provider_8,Plant_4,327075,"302935,91"
55835,2022/02,Provider_9,Plant_4,515468,"498914,341"
55836,2022/02,Provider_10,Plant_4,215754,"209255,174"
55837,2022/02,Provider_34,Plant_4,1576982,"1512945,45"
55838,2022/02,Provider_14,Plant_4,163753,"151625,7"
55839,2022/02,Provider_15,Plant_4,184393,"303569,775"
55840,2022/02,Provider_33,Plant_4,2661314,"1922427,231"
55841,2022/02,Provider_18,Plant_4,19290,19272
55842,2022/02,Provider_19,Plant_4,1232512,"1171261,766"
55843,2022/02,Provider_20,Plant_4,928486,"793290,809"
55844,2022/02,Provider_21,Plant_4,1336676,"1203880,153"
55845,2022/02,Provider_22,Plant_4,1427555,"1348353,168"
55846,2022/02,Provider_24,Plant_4,279775,"279648,41"
55847,2022/02,Provider_25,Plant_4,884783,"839187,077"
55848,2022/02,Provider_27,Plant_4,2446917,"2370253,15"
55849,2022/02,Provider_28,Plant_4,26161,"25952,46"
55850,2022/02,Provider_29,Plant_4,364783,"333111,691"
55851,2022/02,Provider_30,Plant_4,181078,"176962,84"
55852,2022/02,Provider_35,Plant_4,112909,"113595,74"
55853,2022/02,Provider_31,Plant_4,1687892,"1645408,404"
55854,2022/02,Provider_32,Plant_4,87552,"81925,302"
55855,2022/02,Provider_2,Plant_10,13450,"13943,39"
55856,2022/02,Provider_3,Plant_10,148998,"148811,835"
55857,2022/02,Provider_4,Plant_10,171770,"170975,091"
55858,2022/02,Provider_5,Plant_10,238069,"235547,414"
55859,2022/02,Provider_6,Plant_10,398511,"324817,55"
55860,2022/02,Provider_7,Plant_10,237461,"229695,748"
55861,2022/02,Provider_8,Plant_10,9023,"9068,738"
55862,2022/02,Provider_9,Plant_10,54518,"44004,188"
55863,2022/02,Provider_10,Plant_10,89737,"87277,064"
55864,2022/02,Provider_34,Plant_10,508733,"262184,882"
55865,2022/02,Provider_14,Plant_10,44145,"45364,872"
55866,2022/02,Provider_33,Plant_10,410922,"408403,816"
55867,2022/02,Provider_18,Plant_10,377,"376,74"
55868,2022/02,Provider_19,Plant_10,60567,"59364,278"
55869,2022/02,Provider_20,Plant_10,48477,"51524,657"
55870,2022/02,Provider_21,Plant_10,68118,"53425,782"
55871,2022/02,Provider_22,Plant_10,70354,"63909,112"
55872,2022/02,Provider_24,Plant_10,421067,"159270,71"
55873,2022/02,Provider_25,Plant_10,73218,"86136,323"
55874,2022/02,Provider_27,Plant_10,253940,"249350,772"
55875,2022/02,Provider_28,Plant_10,13226,"12599,98"
55876,2022/02,Provider_29,Plant_10,92535,"64662,577"
55877,2022/02,Provider_30,Plant_10,12459,"12762,92"
55878,2022/02,Provider_35,Plant_10,31325,"30355,538"
55879,2022/02,Provider_31,Plant_10,183798,"178489,388"
55880,2022/02,Provider_32,Plant_10,6716,"6650,76"
55881,2022/02,Provider_2,Plant_12,48600,"48573,42"
55882,2022/02,Provider_3,Plant_12,605032,"524513,604"
55883,2022/02,Provider_4,Plant_12,12038,"9089,974"
55884,2022/02,Provider_5,Plant_12,162447,"167780,398"
55885,2022/02,Provider_6,Plant_12,16841,"22037,442"
55886,2022/02,Provider_7,Plant_12,183385,"179488,24"
55887,2022/02,Provider_8,Plant_12,130818,"130540,714"
55888,2022/02,Provider_9,Plant_12,165295,"148848,095"
55889,2022/02,Provider_10,Plant_12,4305,"4160,66"
55890,2022/02,Provider_34,Plant_12,78369,"75433,79"
55891,2022/02,Provider_14,Plant_12,17439,"18881,689"
55892,2022/02,Provider_33,Plant_12,167612,"140034,966"
55893,2022/02,Provider_19,Plant_12,67471,"65599,757"
55894,2022/02,Provider_20,Plant_12,129565,"122748,54"
55895,2022/02,Provider_21,Plant_12,46231,"47469,87"
55896,2022/02,Provider_22,Plant_12,1039976,"1159597,131"
55897,2022/02,Provider_24,Plant_12,17775,"16368,36"
55898,2022/02,Provider_25,Plant_12,157122,"166573,822"
55899,2022/02,Provider_27,Plant_12,160230,"155561,599"
55900,2022/02,Provider_28,Plant_12,390,399
55901,2022/02,Provider_29,Plant_12,9816,"5367,388"
55902,2022/02,Provider_30,Plant_12,493366,"471602,805"
55903,2022/02,Provider_35,Plant_12,258635,"406153,886"
55904,2022/02,Provider_31,Plant_12,247893,"140435,027"
55905,2022/02,Provider_32,Plant_12,5075,"5145,61"
55906,2022/02,Provider_2,Plant_13,538538,"517629,384"
55907,2022/02,Provider_3,Plant_13,1436867,"1492447,941"
55908,2022/02,Provider_4,Plant_13,836868,"812690,892"
55909,2022/02,Provider_5,Plant_13,2514402,"2452102,459"
55910,2022/02,Provider_6,Plant_13,191909,"203595,289"
55911,2022/02,Provider_7,Plant_13,759819,"755691,175"
55912,2022/02,Provider_8,Plant_13,130668,"131594,311"
55913,2022/02,Provider_9,Plant_13,267406,"249975,298"
55914,2022/02,Provider_10,Plant_13,158846,"157655,442"
55915,2022/02,Provider_34,Plant_13,1586079,"1534582,024"
55916,2022/02,Provider_14,Plant_13,136691,"135543,431"
55917,2022/02,Provider_15,Plant_13,2321,"2321,46"
55918,2022/02,Provider_33,Plant_13,2629234,"2498549,012"
55919,2022/02,Provider_18,Plant_13,25522,"26734,142"
55920,2022/02,Provider_19,Plant_13,856000,"872211,087"
55921,2022/02,Provider_20,Plant_13,1350937,"1287451,679"
55922,2022/02,Provider_21,Plant_13,678362,"653494,679"
55923,2022/02,Provider_22,Plant_13,452363,"406213,333"
55924,2022/02,Provider_24,Plant_13,1681401,"1665335,077"
55925,2022/02,Provider_25,Plant_13,4639802,"1680242,025"
55926,2022/02,Provider_27,Plant_13,2291966,"2235646,432"
55927,2022/02,Provider_28,Plant_13,470275,"462459,449"
55928,2022/02,Provider_29,Plant_13,576536,"570942,167"
55929,2022/02,Provider_30,Plant_13,479264,"485384,588"
55930,2022/02,Provider_35,Plant_13,245036,"230682,565"
55931,2022/02,Provider_31,Plant_13,1245310,"1192785,014"
55932,2022/02,Provider_32,Plant_13,193647,"178892,246"
55933,2022/02,Provider_2,Plant_1,304742,"296532,163"
55934,2022/02,Provider_3,Plant_1,797627,"1011017,425"
55935,2022/02,Provider_4,Plant_1,89144,"68957,463"
55936,2022/02,Provider_5,Plant_1,101182,"98123,937"
55937,2022/02,Provider_6,Plant_1,17767,"15946,024"
55938,2022/02,Provider_7,Plant_1,37064,"36920,221"
55939,2022/02,Provider_8,Plant_1,269251,"263163,594"
55940,2022/02,Provider_9,Plant_1,405576,"391181,515"
55941,2022/02,Provider_10,Plant_1,206435,"198710,148"
55942,2022/02,Provider_34,Plant_1,1221110,"1155355,609"
55943,2022/02,Provider_14,Plant_1,246848,"243389,226"
55944,2022/02,Provider_15,Plant_1,20437,"24102,534"
55945,2022/02,Provider_33,Plant_1,654188,"660032,146"
55946,2022/02,Provider_18,Plant_1,12300,"12854,628"
55947,2022/02,Provider_19,Plant_1,1204061,"1188514,185"
55948,2022/02,Provider_20,Plant_1,566529,"553825,643"
55949,2022/02,Provider_21,Plant_1,480385,"408822,767"
55950,2022/02,Provider_22,Plant_1,436027,"429022,658"
55951,2022/02,Provider_24,Plant_1,647775,"638079,238"
55952,2022/02,Provider_25,Plant_1,1178248,"1179831,314"
55953,2022/02,Provider_27,Plant_1,1869897,"1806469,222"
55954,2022/02,Provider_28,Plant_1,17087,"16882,554"
55955,2022/02,Provider_29,Plant_1,77431,"75985,962"
55956,2022/02,Provider_30,Plant_1,380144,"372969,19"
55957,2022/02,Provider_35,Plant_1,2493,"2455,25"
55958,2022/02,Provider_31,Plant_1,246739,"246987,353"
55959,2022/02,Provider_32,Plant_1,76680,"77600,11"
55960,2022/02,Provider_2,Plant_15,51802,"52944,841"
55961,2022/02,Provider_3,Plant_15,496701,"466787,7"
55962,2022/02,Provider_4,Plant_15,260524,"237467,1"
55963,2022/02,Provider_5,Plant_15,544618,"464052,327"
55964,2022/02,Provider_6,Plant_15,84737,"84035,065"
55965,2022/02,Provider_7,Plant_15,483704,"493845,334"
55966,2022/02,Provider_8,Plant_15,25888,"26164,81"
55967,2022/02,Provider_9,Plant_15,101205,"99309,764"
55968,2022/02,Provider_10,Plant_15,289506,"286805,684"
55969,2022/02,Provider_34,Plant_15,801798,"771086,353"
55970,2022/02,Provider_14,Plant_15,418541,"405016,058"
55971,2022/02,Provider_15,Plant_15,117,"182,65"
55972,2022/02,Provider_33,Plant_15,1262903,"1254027,512"
55973,2022/02,Provider_18,Plant_15,61734,"64087,874"
55974,2022/02,Provider_19,Plant_15,535814,"538699,946"
55975,2022/02,Provider_20,Plant_15,158523,"150289,22"
55976,2022/02,Provider_21,Plant_15,313167,"316899,88"
55977,2022/02,Provider_22,Plant_15,213188,"199570,722"
55978,2022/02,Provider_24,Plant_15,1057024,"1013400,841"
55979,2022/02,Provider_25,Plant_15,1196759,"979110,945"
55980,2022/02,Provider_27,Plant_15,1341623,"3531001,823"
55981,2022/02,Provider_28,Plant_15,138602,"137079,284"
55982,2022/02,Provider_29,Plant_15,164119,"167028,928"
55983,2022/02,Provider_30,Plant_15,249416,"247512,852"
55984,2022/02,Provider_35,Plant_15,4946,"4961,4"
55985,2022/02,Provider_31,Plant_15,799223,"767176,35"
55986,2022/02,Provider_32,Plant_15,43416,"41558,008"
55987,2022/02,Provider_2,Plant_18,102522,"97036,728"
55988,2022/02,Provider_3,Plant_18,79665,"113840,365"
55989,2022/02,Provider_4,Plant_18,545123,"524354,461"
55990,2022/02,Provider_5,Plant_18,811790,"810291,75"
55991,2022/02,Provider_6,Plant_18,754417,"747951,129"
55992,2022/02,Provider_7,Plant_18,158843,"148687,23"
55993,2022/02,Provider_8,Plant_18,18663,"18729,154"
55994,2022/02,Provider_9,Plant_18,72993,"67893,656"
55995,2022/02,Provider_10,Plant_18,139771,"149350,004"
55996,2022/02,Provider_34,Plant_18,399836,"392306,142"
55997,2022/02,Provider_14,Plant_18,189795,"185129,231"
55998,2022/02,Provider_15,Plant_18,11700,"12425,28"
55999,2022/02,Provider_33,Plant_18,671366,"653070,772"
56000,2022/02,Provider_18,Plant_18,1150,"1131,912"
56001,2022/02,Provider_19,Plant_18,136787,"133839,724"
56002,2022/02,Provider_20,Plant_18,86238,"89912,478"
56003,2022/02,Provider_21,Plant_18,164105,"173670,91"
56004,2022/02,Provider_22,Plant_18,112469,"101788,012"
56005,2022/02,Provider_24,Plant_18,214895,"204093,416"
56006,2022/02,Provider_25,Plant_18,153048,"197761,399"
56007,2022/02,Provider_27,Plant_18,441928,"443826,661"
56008,2022/02,Provider_28,Plant_18,4035,"3988,9"
56009,2022/02,Provider_29,Plant_18,252106,"190932,621"
56010,2022/02,Provider_30,Plant_18,145468,"100884,606"
56011,2022/02,Provider_35,Plant_18,128638,"121315,744"
56012,2022/02,Provider_31,Plant_18,640557,"643471,663"
56013,2022/02,Provider_32,Plant_18,18761,"17621,125"
56040,2022/02,Provider_2,Plant_19,345671,"343459,888"
56041,2022/02,Provider_3,Plant_19,1190310,"1156058,711"
56042,2022/02,Provider_4,Plant_19,534519,"470024,138"
56043,2022/02,Provider_5,Plant_19,1260678,"1177431,778"
56044,2022/02,Provider_6,Plant_19,144057,"142861,386"
56045,2022/02,Provider_7,Plant_19,830856,"830663,977"
56046,2022/02,Provider_8,Plant_19,131498,"129056,437"
56047,2022/02,Provider_9,Plant_19,220794,"204600,568"
56048,2022/02,Provider_10,Plant_19,318576,"305418,219"
56049,2022/02,Provider_34,Plant_19,1409989,"1364937,776"
56050,2022/02,Provider_14,Plant_19,113970,"115713,328"
56051,2022/02,Provider_15,Plant_19,633,"643,92"
56052,2022/02,Provider_33,Plant_19,1224438,"14042403,61"
56053,2022/02,Provider_18,Plant_19,21010,"21961,486"
56054,2022/02,Provider_19,Plant_19,654327,"654128,537"
56055,2022/02,Provider_20,Plant_19,656971,"826179,249"
56056,2022/02,Provider_21,Plant_19,923327,"910625,327"
56057,2022/02,Provider_22,Plant_19,216890,"211053,264"
56058,2022/02,Provider_24,Plant_19,336722,"331444,827"
56059,2022/02,Provider_25,Plant_19,1124126,"1135835,514"
56060,2022/02,Provider_27,Plant_19,1688005,"1617209,099"
56061,2022/02,Provider_28,Plant_19,214383,"208622,071"
56062,2022/02,Provider_29,Plant_19,1058827,"960692,543"
56063,2022/02,Provider_30,Plant_19,267660,"263051,787"
56064,2022/02,Provider_35,Plant_19,174500,"172730,75"
56065,2022/02,Provider_31,Plant_19,868759,"825254,339"
56066,2022/02,Provider_32,Plant_19,106982,"100862,52"
56067,2022/02,Provider_2,Plant_3,144605,"66708,69"
56068,2022/02,Provider_3,Plant_3,551368,"456526,736"
56069,2022/02,Provider_4,Plant_3,685844,"1405612,64"
56070,2022/02,Provider_5,Plant_3,1416385,"1121495,557"
56071,2022/02,Provider_6,Plant_3,335147,"287033,808"
56072,2022/02,Provider_7,Plant_3,420109,"615175,551"
56073,2022/02,Provider_8,Plant_3,133853,"138895,486"
56074,2022/02,Provider_9,Plant_3,114764,"71756,915"
56075,2022/02,Provider_10,Plant_3,179781,"188604,063"
56076,2022/02,Provider_34,Plant_3,903137,"2419146,475"
56077,2022/02,Provider_14,Plant_3,33670,"23819,866"
56078,2022/02,Provider_15,Plant_3,15807,"14688,696"
56079,2022/02,Provider_33,Plant_3,2880273,"7069814,093"
56080,2022/02,Provider_18,Plant_3,67705,"66545,664"
56081,2022/02,Provider_19,Plant_3,498275,"362178,486"
56082,2022/02,Provider_20,Plant_3,265035,"369411,907"
56083,2022/02,Provider_21,Plant_3,443514,"305806,56"
56084,2022/02,Provider_22,Plant_3,85174,"45207,453"
56085,2022/02,Provider_24,Plant_3,444999,"915819,835"
56086,2022/02,Provider_25,Plant_3,407591,"231813,925"
56087,2022/02,Provider_27,Plant_3,680846,"2646325,629"
56088,2022/02,Provider_28,Plant_3,129184,"106123,947"
56089,2022/02,Provider_29,Plant_3,813198,"727232,142"
56090,2022/02,Provider_30,Plant_3,274644,"132272,797"
56091,2022/02,Provider_35,Plant_3,387079,"413150,25"
56092,2022/02,Provider_31,Plant_3,1711586,"1871739,748"
56093,2022/02,Provider_32,Plant_3,50953,"38711,812"
56094,2022/02,Provider_2,Plant_20,833271,"266003,709"
56095,2022/02,Provider_3,Plant_20,406916,"237883,645"
56096,2022/02,Provider_4,Plant_20,702316,"265305,95"
56097,2022/02,Provider_5,Plant_20,4525671,"1214757,491"
56098,2022/02,Provider_6,Plant_20,72219,"60766,623"
56099,2022/02,Provider_7,Plant_20,1847230,"200551,765"
56100,2022/02,Provider_8,Plant_20,263003,"217564,749"
56101,2022/02,Provider_9,Plant_20,611616,"243713,488"
56102,2022/02,Provider_10,Plant_20,3858,"4078,44"
56103,2022/02,Provider_34,Plant_20,627741,"495542,322"
56104,2022/02,Provider_14,Plant_20,709073,"293291,829"
56105,2022/02,Provider_15,Plant_20,8040,"6191,71"
56106,2022/02,Provider_33,Plant_20,1246394,"522968,57"
56107,2022/02,Provider_18,Plant_20,84874,"85454,507"
56108,2022/02,Provider_19,Plant_20,612812,"265315,108"
56109,2022/02,Provider_20,Plant_20,1384862,"404279,468"
56110,2022/02,Provider_21,Plant_20,1342110,"480154,909"
56111,2022/02,Provider_22,Plant_20,136720,"83405,39"
56112,2022/02,Provider_24,Plant_20,39279,"36642,681"
56113,2022/02,Provider_25,Plant_20,1005339,"384577,297"
56114,2022/02,Provider_27,Plant_20,550896,"295644,848"
56115,2022/02,Provider_28,Plant_20,21904,"19813,076"
56116,2022/02,Provider_29,Plant_20,700294,"297354,431"
56117,2022/02,Provider_30,Plant_20,271775,"50309,762"
56118,2022/02,Provider_35,Plant_20,57782,"31815,8"
56119,2022/02,Provider_31,Plant_20,209906,"113742,167"
56120,2022/02,Provider_32,Plant_20,1154,"1002,5"
56121,2022/02,Provider_2,Plant_5,243921,"118743,13"
56122,2022/02,Provider_3,Plant_5,53424,"127453,537"
56123,2022/02,Provider_4,Plant_5,361165,"328687,342"
56124,2022/02,Provider_5,Plant_5,280681,"241956,897"
56125,2022/02,Provider_6,Plant_5,70895,"73551,3"
56126,2022/02,Provider_7,Plant_5,130175,"130093,195"
56127,2022/02,Provider_8,Plant_5,27833,"20989,782"
56128,2022/02,Provider_9,Plant_5,138118,"81069,923"
56129,2022/02,Provider_10,Plant_5,217489,"217526,334"
56130,2022/02,Provider_34,Plant_5,321567,"248769,688"
56131,2022/02,Provider_14,Plant_5,804338,"807687,692"
56132,2022/02,Provider_15,Plant_5,11037,"9775,55"
56133,2022/02,Provider_33,Plant_5,330269,"224857,892"
56134,2022/02,Provider_18,Plant_5,47742,"35347,746"
56135,2022/02,Provider_19,Plant_5,202048,"182023,282"
56136,2022/02,Provider_20,Plant_5,72471,"64977,194"
56137,2022/02,Provider_21,Plant_5,96286,"94155,583"
56138,2022/02,Provider_22,Plant_5,126083,"103779,762"
56139,2022/02,Provider_24,Plant_5,80683,"75144,7"
56140,2022/02,Provider_25,Plant_5,257220,"250908,884"
56141,2022/02,Provider_27,Plant_5,795752,"649623,131"
56142,2022/02,Provider_28,Plant_5,4445,"4831,37"
56143,2022/02,Provider_29,Plant_5,18044,"17487,311"
56144,2022/02,Provider_30,Plant_5,64301,"62233,77"
56145,2022/02,Provider_35,Plant_5,96784,"57506,47"
56146,2022/02,Provider_31,Plant_5,32211,"32722,045"
56147,2022/02,Provider_32,Plant_5,361464,"329840,271"
56148,2022/02,Provider_2,Plant_11,103743,"90573,075"
56149,2022/02,Provider_3,Plant_11,270488,"310972,065"
56150,2022/02,Provider_4,Plant_11,355388,"320990,296"
56151,2022/02,Provider_5,Plant_11,337630,"307260,306"
56152,2022/02,Provider_6,Plant_11,105280,"106337,685"
56153,2022/02,Provider_7,Plant_11,161115,"143339,642"
56154,2022/02,Provider_8,Plant_11,1168,"1189,75"
56155,2022/02,Provider_9,Plant_11,39561,"40168,414"
56156,2022/02,Provider_10,Plant_11,158506,"140775,016"
56157,2022/02,Provider_34,Plant_11,484467,"437789,029"
56158,2022/02,Provider_14,Plant_11,171869,"156996,209"
56159,2022/02,Provider_33,Plant_11,451042,"413061,152"
56160,2022/02,Provider_18,Plant_11,71461,"53658,982"
56161,2022/02,Provider_19,Plant_11,364943,"358631,598"
56162,2022/02,Provider_20,Plant_11,136737,"127231,222"
56163,2022/02,Provider_21,Plant_11,159586,"139947,867"
56164,2022/02,Provider_22,Plant_11,101567,"116397,199"
56165,2022/02,Provider_24,Plant_11,433355,"457808,934"
56166,2022/02,Provider_25,Plant_11,656909,"520943,29"
56167,2022/02,Provider_27,Plant_11,647465,"644512,822"
56168,2022/02,Provider_28,Plant_11,47037,"46101,264"
56169,2022/02,Provider_29,Plant_11,54531,"45359,866"
56170,2022/02,Provider_30,Plant_11,31457,"30242,314"
56171,2022/02,Provider_35,Plant_11,18201,"18129,81"
56172,2022/02,Provider_31,Plant_11,257269,"212201,954"
56173,2022/02,Provider_32,Plant_11,40009,"30169,899"
56174,2022/02,Provider_2,Plant_14,420184,"386975,986"
56175,2022/02,Provider_3,Plant_14,699310,"696474,423"
56176,2022/02,Provider_4,Plant_14,436099,"473424,591"
56177,2022/02,Provider_5,Plant_14,758021,"791086,099"
56178,2022/02,Provider_6,Plant_14,34896,"38098,407"
56179,2022/02,Provider_7,Plant_14,71131,"71281,125"
56180,2022/02,Provider_8,Plant_14,11455,"9221,625"
56181,2022/02,Provider_9,Plant_14,371744,"377786,222"
56182,2022/02,Provider_10,Plant_14,93057,"95076,572"
56183,2022/02,Provider_34,Plant_14,932949,"928248,679"
56184,2022/02,Provider_14,Plant_14,398835,"435160,314"
56185,2022/02,Provider_15,Plant_14,5392,"8570,7"
56186,2022/02,Provider_33,Plant_14,134681,"133544,339"
56187,2022/02,Provider_19,Plant_14,211539,"211035,225"
56188,2022/02,Provider_20,Plant_14,417121,"405594,12"
56189,2022/02,Provider_21,Plant_14,394516,"389331,027"
56190,2022/02,Provider_22,Plant_14,200358,"199148,603"
56191,2022/02,Provider_24,Plant_14,336937,"361626,092"
56192,2022/02,Provider_25,Plant_14,513330,"537754,677"
56193,2022/02,Provider_27,Plant_14,1286372,"1290092,899"
56194,2022/02,Provider_28,Plant_14,14425,"14736,51"
56195,2022/02,Provider_29,Plant_14,29394,"28829,802"
56196,2022/02,Provider_30,Plant_14,31357,"32556,83"
56197,2022/02,Provider_35,Plant_14,160031,"166719,288"
56198,2022/02,Provider_31,Plant_14,642635,"611656,33"
56199,2022/02,Provider_32,Plant_14,134874,141365
56294,2022/02,Provider_2,Plant_22,286796,"285513,736"
56295,2022/02,Provider_3,Plant_22,532372,"542858,76"
56296,2022/02,Provider_4,Plant_22,142806,"142397,975"
56297,2022/02,Provider_5,Plant_22,131415,"140194,963"
56298,2022/02,Provider_6,Plant_22,23466,"23030,29"
56299,2022/02,Provider_7,Plant_22,7745,"7791,84"
56300,2022/02,Provider_9,Plant_22,114983,"120965,28"
56301,2022/02,Provider_10,Plant_22,2999,"2540,498"
56302,2022/02,Provider_34,Plant_22,32734,"24744,544"
56303,2022/02,Provider_14,Plant_22,57250,"58156,296"
56304,2022/02,Provider_15,Plant_22,3751,"3849,14"
56305,2022/02,Provider_33,Plant_22,30769,"31426,61"
56306,2022/02,Provider_19,Plant_22,97781,"97914,906"
56307,2022/02,Provider_20,Plant_22,290325,"284264,82"
56308,2022/02,Provider_21,Plant_22,138949,"144056,172"
